model,family,mtype,size,sub_i,sub_j,pair_type,human_r,pred_r,amplification_ratio,signed_diff,abs_diff
llama8b_instruct,llama,instruct,8.0,IRI_Fantasy,BigFive_Neuroticism,affect_cognitive,0.2155317582109705,0.3541586282385704,1.6431853531854306,0.1386268700275999,0.1386268700275999
llama8b_instruct,llama,instruct,8.0,IRI_Fantasy,BigFive_Openness,cognitive_cognitive,-0.050456731884954,-0.1370727135963217,2.7166387610846483,-0.0866159817113677,0.0866159817113677
llama8b_instruct,llama,instruct,8.0,IRI_Fantasy,SelfConst_Independent_self,cognitive_social,0.0054414023548496,-0.2362291996091401,,-0.2416706019639897,0.2416706019639897
llama8b_instruct,llama,instruct,8.0,IRI_Fantasy,SelfConst_Interdependent_self,cognitive_social,0.1816660764877526,0.417095267686551,2.295944712136007,0.23542919119879838,0.23542919119879838
llama8b_instruct,llama,instruct,8.0,IRI_Fantasy,LifeSat_Life_Satisfaction,affect_cognitive,-0.1182575367466149,-0.4050511436130236,3.4251613449458906,-0.28679360686640865,0.28679360686640865
llama8b_instruct,llama,instruct,8.0,IRI_Fantasy,Lonely_Loneliness,affect_cognitive,0.0188661268326879,0.6392642220646182,33.88423218681079,0.6203980952319303,0.6203980952319303
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,IRI_Personal_distress,within_scale,0.3782623305565888,0.3828168782080506,1.0120407116531007,0.004554547651461793,0.004554547651461793
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,PANAS_Positive_Affect,affect_social,0.0056088014587591,-0.1269366026553706,,-0.1325454041141297,0.1325454041141297
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,PANAS_Negative_Affect,affect_social,0.2101682426513958,0.3467550538680849,1.6498927216289496,0.1365868112166891,0.1365868112166891
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,POM_Peace_of_Mind,affect_social,-0.0978173461455466,-0.1688615064682798,1.7262940891590286,-0.0710441603227332,0.0710441603227332
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,BigFive_Extraversion,social_social,0.1310469198934273,0.2697273143435215,2.0582499349307466,0.1386803944500942,0.1386803944500942
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,BigFive_Agreeableness,social_social,0.4700891724010413,0.3763401237798993,0.8005717763242522,-0.09374904862114203,0.09374904862114203
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,BigFive_Conscientiousness,cognitive_social,-0.1093590128817475,-0.0285145300832448,0.2607423872239798,0.0808444827985027,0.0808444827985027
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,BigFive_Neuroticism,affect_social,0.1495859314422549,0.1443752948606369,0.9651662657619011,-0.0052106365816179945,0.0052106365816179945
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,BigFive_Openness,cognitive_social,0.065264043100276,0.024896044920263,0.381466481964825,-0.04036799818001301,0.04036799818001301
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,SelfConst_Independent_self,social_social,-0.0803015415932576,-0.179107810534102,2.2304404994030715,-0.09880626894084439,0.09880626894084439
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,SelfConst_Interdependent_self,social_social,0.437418299700178,0.5357064017790184,1.22470048040105,0.09828810207884042,0.09828810207884042
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,LifeSat_Life_Satisfaction,affect_social,-0.0994772298781971,-0.2062892297514855,2.0737331548543545,-0.1068119998732884,0.1068119998732884
llama8b_instruct,llama,instruct,8.0,IRI_Empathic_concern,Lonely_Loneliness,affect_social,-0.144702481326898,0.403612496578572,-2.7892576055193503,0.54831497790547,0.54831497790547
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,PANAS_Positive_Affect,affect_affect,-0.2855822135455922,-0.6744968882856472,2.3618308714382388,-0.38891467474005503,0.38891467474005503
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,PANAS_Negative_Affect,affect_affect,0.5294570102216241,0.8905166606940977,1.6819432805721821,0.3610596504724737,0.3610596504724737
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,POM_Peace_of_Mind,affect_affect,-0.3883839878343598,-0.7735053738643486,1.9915995460508984,-0.3851213860299888,0.3851213860299888
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,BigFive_Extraversion,affect_social,-0.0579335353592926,-0.3916036238581604,6.759532651158096,-0.3336700884988678,0.3336700884988678
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,BigFive_Agreeableness,affect_social,0.2558076569058266,0.1082052908883414,0.4229947304828966,-0.14760236601748516,0.14760236601748516
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,BigFive_Conscientiousness,affect_cognitive,-0.3401424925970019,-0.4321208523548561,1.2704112592801788,-0.09197835975785418,0.09197835975785418
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,BigFive_Neuroticism,affect_affect,0.5104295874631224,0.7148024552669079,1.400393850245899,0.2043728678037855,0.2043728678037855
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,BigFive_Openness,affect_cognitive,-0.2001937411071401,-0.2976414069589768,1.4867667955697197,-0.09744766585183667,0.09744766585183667
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,SelfConst_Independent_self,affect_social,-0.1852491281846682,-0.7240027185997392,3.9082651869649117,-0.538753590415071,0.538753590415071
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,SelfConst_Interdependent_self,affect_social,0.3115448414218291,0.2029096456225905,0.6513015741058366,-0.10863519579923858,0.10863519579923858
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,LifeSat_Life_Satisfaction,affect_affect,-0.2644579776515124,-0.85209629231309,3.2220479785863514,-0.5876383146615776,0.5876383146615776
llama8b_instruct,llama,instruct,8.0,IRI_Personal_distress,Lonely_Loneliness,affect_affect,0.18842654885845,0.7809677678104328,4.144680102362392,0.5925412189519828,0.5925412189519828
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,PANAS_Negative_Affect,within_scale,-0.1155486587886431,-0.6269794944410141,5.426107935946357,-0.511430835652371,0.511430835652371
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,POM_Peace_of_Mind,affect_affect,0.4043980239852481,0.8602112923342189,2.127140196821531,0.4558132683489708,0.4558132683489708
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,BigFive_Extraversion,affect_social,0.304035391358864,0.586956687070771,1.9305538228540136,0.282921295711907,0.282921295711907
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,BigFive_Agreeableness,affect_social,-0.0953433540889089,0.3615079690136458,-3.791643082710673,0.4568513231025547,0.4568513231025547
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,BigFive_Conscientiousness,affect_cognitive,0.3535661062107319,0.5943073230553009,1.6808944992625587,0.24074121684456895,0.24074121684456895
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,BigFive_Neuroticism,affect_affect,-0.2395934489048498,-0.4557231931424724,1.9020686718502668,-0.2161297442376226,0.2161297442376226
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,BigFive_Openness,affect_cognitive,0.3999394212485611,0.2924576212837563,0.7312547994662292,-0.10748179996480478,0.10748179996480478
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,SelfConst_Independent_self,affect_social,0.5018794906994306,0.8669683974566662,1.727443367427586,0.3650889067572356,0.3650889067572356
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,SelfConst_Interdependent_self,affect_social,0.0270265323841661,0.1672857076169761,6.189684464107683,0.14025917523280998,0.14025917523280998
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,LifeSat_Life_Satisfaction,affect_affect,0.3754486441349218,0.8314142256386585,2.2144552620621005,0.4559655815037367,0.4559655815037367
llama8b_instruct,llama,instruct,8.0,PANAS_Positive_Affect,Lonely_Loneliness,affect_affect,-0.3697831339693283,-0.5022971955939743,1.3583561537872557,-0.13251406162464602,0.13251406162464602
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,POM_Peace_of_Mind,affect_affect,-0.5766884713941555,-0.7396473411923477,1.2825769507828655,-0.16295886979819219,0.16295886979819219
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,BigFive_Extraversion,affect_social,-0.1323805357997911,-0.4535733251134802,3.4262841011570826,-0.3211927893136891,0.3211927893136891
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,BigFive_Agreeableness,affect_social,-0.0574017480725705,0.1021536602137461,-1.7796262943873717,0.1595554082863166,0.1595554082863166
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,BigFive_Conscientiousness,affect_cognitive,-0.2985335682367622,-0.3480130762616957,1.1657418571625824,-0.049479508024933505,0.049479508024933505
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,BigFive_Neuroticism,affect_affect,0.5956331777420659,0.6162039267665671,1.0345359355274348,0.020570749024501178,0.020570749024501178
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,BigFive_Openness,affect_cognitive,-0.1167409204094412,-0.1818331464106441,1.5575784889557773,-0.0650922260012029,0.0650922260012029
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,SelfConst_Independent_self,affect_social,-0.2263810536303488,-0.6796199435490069,3.0021061067183608,-0.4532388899186581,0.4532388899186581
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,SelfConst_Interdependent_self,affect_social,0.0843883716573425,0.087066842288516,1.0317398070204433,0.0026784706311734907,0.0026784706311734907
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,LifeSat_Life_Satisfaction,affect_affect,-0.4079942081992174,-0.7928883848266479,1.9433814718259248,-0.38489417662743053,0.38489417662743053
llama8b_instruct,llama,instruct,8.0,PANAS_Negative_Affect,Lonely_Loneliness,affect_affect,0.3386000777626718,0.6727119068101008,1.9867446908314397,0.33411182904742903,0.33411182904742903
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,BigFive_Extraversion,affect_social,0.1082377433043031,0.578546442707309,5.345145094911715,0.47030869940300596,0.47030869940300596
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,BigFive_Agreeableness,affect_social,0.0650822784924807,0.2515562449239843,3.8652034125241626,0.1864739664315036,0.1864739664315036
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,BigFive_Conscientiousness,affect_cognitive,0.2046240763661845,0.6190915726895665,3.0255069866835846,0.414467496323382,0.414467496323382
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,BigFive_Neuroticism,affect_affect,-0.525213997135656,-0.6146341486990043,1.1702547000860914,-0.08942015156334837,0.08942015156334837
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,BigFive_Openness,affect_cognitive,0.1427760721896465,0.3177868743116415,2.225771233498648,0.175010802121995,0.175010802121995
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,SelfConst_Independent_self,affect_social,0.2895192592870562,0.8632788989652118,2.9817667435701654,0.5737596396781557,0.5737596396781557
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,SelfConst_Interdependent_self,affect_social,0.0410384690635432,0.0475193157915986,1.157921259636186,0.006480846728055399,0.006480846728055399
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,LifeSat_Life_Satisfaction,affect_affect,0.6897377245732463,0.8931388357349647,1.2948963119098154,0.20340111116171833,0.20340111116171833
llama8b_instruct,llama,instruct,8.0,POM_Peace_of_Mind,Lonely_Loneliness,affect_affect,-0.4673179722857797,-0.6207326084998461,1.3282874730104506,-0.15341463621406642,0.15341463621406642
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,BigFive_Agreeableness,within_scale,-0.0949578376115242,0.3988861216882278,-4.200665597715954,0.493843959299752,0.493843959299752
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,BigFive_Conscientiousness,within_scale,-0.0749633428742371,0.392645009034864,-5.237826836158951,0.4676083519091011,0.4676083519091011
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,BigFive_Neuroticism,within_scale,0.013526683613174,-0.2611319262575888,-19.304948184288527,-0.2746586098707628,0.2746586098707628
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,BigFive_Openness,within_scale,0.374028887685193,0.1350998947561593,0.3612017659712641,-0.2389289929290337,0.2389289929290337
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,SelfConst_Independent_self,social_social,0.383065040512844,0.5672265464592763,1.4807577995107006,0.18416150594643227,0.18416150594643227
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,SelfConst_Interdependent_self,social_social,0.1087385289929,0.5849418969433469,5.379343479821584,0.4762033679504469,0.4762033679504469
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,LifeSat_Life_Satisfaction,affect_social,0.1514776054608016,0.5317458661533234,3.510392605796275,0.38026826069252184,0.38026826069252184
llama8b_instruct,llama,instruct,8.0,BigFive_Extraversion,Lonely_Loneliness,affect_social,-0.4589356266931431,-0.1108185279506279,0.24146856662475716,0.3481170987425152,0.3481170987425152
llama8b_instruct,llama,instruct,8.0,BigFive_Agreeableness,BigFive_Conscientiousness,within_scale,0.0102069144256358,0.3666926962623151,35.9259107082671,0.3564857818366793,0.3564857818366793
llama8b_instruct,llama,instruct,8.0,BigFive_Agreeableness,BigFive_Neuroticism,within_scale,-0.1604544666739748,0.0504341929080657,-0.3143209033285576,0.2108886595820405,0.2108886595820405
llama8b_instruct,llama,instruct,8.0,BigFive_Agreeableness,BigFive_Openness,within_scale,-0.046032666273312,0.0639421663817509,-1.3890606727427857,0.1099748326550629,0.1099748326550629
llama8b_instruct,llama,instruct,8.0,BigFive_Agreeableness,SelfConst_Independent_self,social_social,-0.1388279137981352,0.3023892916357243,-2.1781591566334275,0.4412172054338595,0.4412172054338595
llama8b_instruct,llama,instruct,8.0,BigFive_Agreeableness,SelfConst_Interdependent_self,social_social,0.4270687033594729,0.4313679359177214,1.0100668405912894,0.004299232558248489,0.004299232558248489
llama8b_instruct,llama,instruct,8.0,BigFive_Agreeableness,LifeSat_Life_Satisfaction,affect_social,-0.0681672471329937,0.1876110721015244,-2.752217230299719,0.2557783192345181,0.2557783192345181
llama8b_instruct,llama,instruct,8.0,BigFive_Agreeableness,Lonely_Loneliness,affect_social,-0.1211838981515432,0.2536852303766069,-2.0933905761916303,0.37486912852815013,0.37486912852815013
llama8b_instruct,llama,instruct,8.0,BigFive_Conscientiousness,BigFive_Neuroticism,within_scale,-0.2594539542198637,-0.3858716631539605,1.4872452582741105,-0.12641770893409676,0.12641770893409676
llama8b_instruct,llama,instruct,8.0,BigFive_Conscientiousness,BigFive_Openness,within_scale,0.0546263542895831,0.4716667173335284,8.634416912268154,0.41704036304394526,0.41704036304394526
llama8b_instruct,llama,instruct,8.0,BigFive_Conscientiousness,SelfConst_Independent_self,cognitive_social,0.1737890582742088,0.6150739439119282,3.5391983247958505,0.4412848856377194,0.4412848856377194
llama8b_instruct,llama,instruct,8.0,BigFive_Conscientiousness,SelfConst_Interdependent_self,cognitive_social,-0.0018154185359622,0.073179439936433,,0.0749948584723952,0.0749948584723952
llama8b_instruct,llama,instruct,8.0,BigFive_Conscientiousness,LifeSat_Life_Satisfaction,affect_cognitive,0.2171927893560278,0.5998607087005118,2.761881324325207,0.38266791934448396,0.38266791934448396
llama8b_instruct,llama,instruct,8.0,BigFive_Conscientiousness,Lonely_Loneliness,affect_cognitive,-0.1753595321199811,-0.3994974852608708,2.2781623583914126,-0.22413795314088972,0.22413795314088972
llama8b_instruct,llama,instruct,8.0,BigFive_Neuroticism,BigFive_Openness,within_scale,-0.0445387805619514,-0.3189614719457768,7.161432529615758,-0.27442269138382536,0.27442269138382536
llama8b_instruct,llama,instruct,8.0,BigFive_Neuroticism,SelfConst_Independent_self,affect_social,-0.1533157014938961,-0.5592702787524162,3.647834326836265,-0.40595457725852013,0.40595457725852013
llama8b_instruct,llama,instruct,8.0,BigFive_Neuroticism,SelfConst_Interdependent_self,affect_social,0.0062020528049378,0.1851294057887333,,0.1789273529837955,0.1789273529837955
llama8b_instruct,llama,instruct,8.0,BigFive_Neuroticism,LifeSat_Life_Satisfaction,affect_affect,-0.2833454572921715,-0.6774972059822151,2.391064294648685,-0.3941517486900436,0.3941517486900436
llama8b_instruct,llama,instruct,8.0,BigFive_Neuroticism,Lonely_Loneliness,affect_affect,0.234332319601605,0.5822321908485629,2.484643142006328,0.3478998712469579,0.3478998712469579
llama8b_instruct,llama,instruct,8.0,BigFive_Openness,SelfConst_Independent_self,cognitive_social,0.3406711029459182,0.2714599614501691,0.7968388251975208,-0.06921114149574908,0.06921114149574908
llama8b_instruct,llama,instruct,8.0,BigFive_Openness,SelfConst_Interdependent_self,cognitive_social,-0.099685173410681,-0.1031969729089668,1.0352289049427437,-0.0035117994982857975,0.0035117994982857975
llama8b_instruct,llama,instruct,8.0,BigFive_Openness,LifeSat_Life_Satisfaction,affect_cognitive,0.1359975269215463,0.3487256538637789,2.5642058481324472,0.21272812694223261,0.21272812694223261
llama8b_instruct,llama,instruct,8.0,BigFive_Openness,Lonely_Loneliness,affect_cognitive,-0.284213527238953,-0.3984254828404888,1.401852637737091,-0.1142119556015358,0.1142119556015358
llama8b_instruct,llama,instruct,8.0,SelfConst_Independent_self,SelfConst_Interdependent_self,within_scale,-0.0487859894791837,0.0661200176428492,-1.3553075042387257,0.11490600712203289,0.11490600712203289
llama8b_instruct,llama,instruct,8.0,SelfConst_Independent_self,LifeSat_Life_Satisfaction,affect_social,0.3274941122911161,0.8525895591593037,2.603373700964186,0.5250954468681877,0.5250954468681877
llama8b_instruct,llama,instruct,8.0,SelfConst_Independent_self,Lonely_Loneliness,affect_social,-0.2617850614373652,-0.4989701912182163,1.9060300403642403,-0.2371851297808511,0.2371851297808511
llama8b_instruct,llama,instruct,8.0,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,affect_social,0.0673655923064217,0.0142620636537814,0.2117113969533354,-0.05310352865264029,0.05310352865264029
llama8b_instruct,llama,instruct,8.0,SelfConst_Interdependent_self,Lonely_Loneliness,affect_social,-0.1430357729512929,0.3813608856657428,-2.666192364308789,0.5243966586170357,0.5243966586170357
llama8b_instruct,llama,instruct,8.0,LifeSat_Life_Satisfaction,Lonely_Loneliness,affect_affect,-0.4147670935561622,-0.671814807045827,1.6197398913346022,-0.25704771348966476,0.25704771348966476
llama8b_base,llama,base,8.0,IRI_Perspective_taking,IRI_Fantasy,within_scale,0.2425985343359973,0.4227687437954345,1.7426681696679285,0.1801702094594372,0.1801702094594372
llama8b_base,llama,base,8.0,IRI_Perspective_taking,IRI_Empathic_concern,within_scale,0.3868208797594384,0.3678326493456651,0.9509120851346443,-0.018988230413773288,0.018988230413773288
llama8b_base,llama,base,8.0,IRI_Perspective_taking,IRI_Personal_distress,within_scale,0.0740487612513309,0.0559614580659664,0.7557379370064827,-0.018087303185364507,0.018087303185364507
llama8b_base,llama,base,8.0,IRI_Perspective_taking,PANAS_Positive_Affect,affect_cognitive,0.1557113197797272,0.5028584035454158,3.229427406156282,0.3471470837656886,0.3471470837656886
llama8b_base,llama,base,8.0,IRI_Perspective_taking,PANAS_Negative_Affect,affect_cognitive,0.0202225922116022,0.0124197719612437,0.6141533108756538,-0.007802820250358498,0.007802820250358498
llama8b_base,llama,base,8.0,IRI_Perspective_taking,POM_Peace_of_Mind,affect_cognitive,0.0253891025645737,0.3685315726142639,14.515344592309019,0.3431424700496902,0.3431424700496902
llama8b_base,llama,base,8.0,IRI_Perspective_taking,BigFive_Extraversion,cognitive_social,0.1484577372088443,0.4259019619390993,2.868843146517569,0.277444224730255,0.277444224730255
llama8b_base,llama,base,8.0,IRI_Perspective_taking,BigFive_Agreeableness,cognitive_social,0.3098355967896596,0.5444980386262068,1.7573772809450756,0.23466244183654722,0.23466244183654722
llama8b_base,llama,base,8.0,IRI_Perspective_taking,BigFive_Conscientiousness,cognitive_cognitive,0.0541501002704837,0.4176317315601013,7.712483069726563,0.36348163128961763,0.36348163128961763
llama8b_base,llama,base,8.0,IRI_Perspective_taking,BigFive_Neuroticism,affect_cognitive,-0.0755272944961235,-0.1150032840967027,1.5226718349166517,-0.0394759896005792,0.0394759896005792
llama8b_base,llama,base,8.0,IRI_Perspective_taking,BigFive_Openness,cognitive_cognitive,0.1375948994500437,0.0802817448011022,0.5834645406332808,-0.05731315464894149,0.05731315464894149
llama8b_base,llama,base,8.0,IRI_Perspective_taking,SelfConst_Independent_self,cognitive_social,0.0781023657329456,0.501203817898694,6.417268071142091,0.42310145216574835,0.42310145216574835
llama8b_base,llama,base,8.0,IRI_Perspective_taking,SelfConst_Interdependent_self,cognitive_social,0.3763493765579964,0.4486727473720069,1.1921708266809505,0.07232337081401052,0.07232337081401052
llama8b_base,llama,base,8.0,IRI_Perspective_taking,LifeSat_Life_Satisfaction,affect_cognitive,0.0169341144368968,0.2968683062849907,17.530784227970074,0.2799341918480939,0.2799341918480939
llama8b_base,llama,base,8.0,IRI_Perspective_taking,Lonely_Loneliness,affect_cognitive,-0.1849937929362051,0.2367445714590808,-1.279743323824502,0.4217383643952859,0.4217383643952859
llama8b_base,llama,base,8.0,IRI_Fantasy,IRI_Empathic_concern,within_scale,0.3706209196161055,0.5526274158023028,1.4910853288441523,0.1820064961861973,0.1820064961861973
llama8b_base,llama,base,8.0,IRI_Fantasy,IRI_Personal_distress,within_scale,0.3308957665144541,0.5333923420999808,1.6119648423385955,0.20249657558552664,0.20249657558552664
llama8b_base,llama,base,8.0,IRI_Fantasy,PANAS_Positive_Affect,affect_cognitive,-0.0007664699810815,-0.1470361742166378,,-0.1462697042355563,0.1462697042355563
llama8b_base,llama,base,8.0,IRI_Fantasy,PANAS_Negative_Affect,affect_cognitive,0.2238166936468798,0.4390517446080154,1.9616577184395205,0.21523505096113557,0.21523505096113557
llama8b_base,llama,base,8.0,IRI_Fantasy,POM_Peace_of_Mind,affect_cognitive,-0.1389352237888281,-0.235299982019064,1.6935948681862247,-0.09636475823023588,0.09636475823023588
llama8b_base,llama,base,8.0,IRI_Fantasy,BigFive_Extraversion,cognitive_social,0.0807086947857257,0.193478214835253,2.397241280495493,0.11276952004952728,0.11276952004952728
llama8b_base,llama,base,8.0,IRI_Fantasy,BigFive_Agreeableness,cognitive_social,0.0810782565288163,0.3509132205766304,4.328080494083036,0.2698349640478141,0.2698349640478141
llama8b_base,llama,base,8.0,IRI_Fantasy,BigFive_Conscientiousness,cognitive_cognitive,-0.2034452516585949,0.1257620153930607,-0.6181614678532984,0.3292072670516556,0.3292072670516556
llama8b_base,llama,base,8.0,IRI_Fantasy,BigFive_Neuroticism,affect_cognitive,0.2155317582109705,0.2421284738963958,1.123400448760741,0.026596715685425293,0.026596715685425293
llama8b_base,llama,base,8.0,IRI_Fantasy,BigFive_Openness,cognitive_cognitive,-0.050456731884954,-0.213861077372035,4.238504345855335,-0.163404345487081,0.163404345487081
llama8b_base,llama,base,8.0,IRI_Fantasy,SelfConst_Independent_self,cognitive_social,0.0054414023548496,-0.1071778898665041,,-0.11261929222135371,0.11261929222135371
llama8b_base,llama,base,8.0,IRI_Fantasy,SelfConst_Interdependent_self,cognitive_social,0.1816660764877526,0.4119356490506315,2.267543049394822,0.23026957256287892,0.23026957256287892
llama8b_base,llama,base,8.0,IRI_Fantasy,LifeSat_Life_Satisfaction,affect_cognitive,-0.1182575367466149,-0.2962054902295944,2.5047493663280047,-0.1779479534829795,0.1779479534829795
llama8b_base,llama,base,8.0,IRI_Fantasy,Lonely_Loneliness,affect_cognitive,0.0188661268326879,0.6228356564264705,33.013435240312845,0.6039695295937826,0.6039695295937826
llama8b_base,llama,base,8.0,IRI_Empathic_concern,IRI_Personal_distress,within_scale,0.3782623305565888,0.4108848255919561,1.086243044575349,0.032622495035367294,0.032622495035367294
llama8b_base,llama,base,8.0,IRI_Empathic_concern,PANAS_Positive_Affect,affect_social,0.0056088014587591,-0.1241359343106679,,-0.129744735769427,0.129744735769427
llama8b_base,llama,base,8.0,IRI_Empathic_concern,PANAS_Negative_Affect,affect_social,0.2101682426513958,0.3241885906240555,1.5425193955767342,0.11402034797265967,0.11402034797265967
llama8b_base,llama,base,8.0,IRI_Empathic_concern,POM_Peace_of_Mind,affect_social,-0.0978173461455466,-0.1696342549616905,1.7341940018418047,-0.07181690881614389,0.07181690881614389
llama8b_base,llama,base,8.0,IRI_Empathic_concern,BigFive_Extraversion,social_social,0.1310469198934273,0.2998564767414422,2.2881611943668556,0.16880955684801494,0.16880955684801494
llama8b_base,llama,base,8.0,IRI_Empathic_concern,BigFive_Agreeableness,social_social,0.4700891724010413,0.2741690391424216,0.5832277262249367,-0.19592013325861973,0.19592013325861973
llama8b_base,llama,base,8.0,IRI_Empathic_concern,BigFive_Conscientiousness,cognitive_social,-0.1093590128817475,0.0190326220021176,-0.17403798279249308,0.1283916348838651,0.1283916348838651
llama8b_base,llama,base,8.0,IRI_Empathic_concern,BigFive_Neuroticism,affect_social,0.1495859314422549,0.1481767993828844,0.9905797821641102,-0.0014091320593705159,0.0014091320593705159
llama8b_base,llama,base,8.0,IRI_Empathic_concern,BigFive_Openness,cognitive_social,0.065264043100276,0.0180019489198977,0.27583257280334766,-0.0472620941803783,0.0472620941803783
llama8b_base,llama,base,8.0,IRI_Empathic_concern,SelfConst_Independent_self,social_social,-0.0803015415932576,-0.1193267673193817,1.4859835185206556,-0.0390252257261241,0.0390252257261241
llama8b_base,llama,base,8.0,IRI_Empathic_concern,SelfConst_Interdependent_self,social_social,0.437418299700178,0.5455655432695063,1.2472398700362017,0.10814724356932837,0.10814724356932837
llama8b_base,llama,base,8.0,IRI_Empathic_concern,LifeSat_Life_Satisfaction,affect_social,-0.0994772298781971,-0.2175932985478935,2.1873678912683965,-0.1181160686696964,0.1181160686696964
llama8b_base,llama,base,8.0,IRI_Empathic_concern,Lonely_Loneliness,affect_social,-0.144702481326898,0.381055968392212,-2.6333754950018227,0.52575844971911,0.52575844971911
llama8b_base,llama,base,8.0,IRI_Personal_distress,PANAS_Positive_Affect,affect_affect,-0.2855822135455922,-0.6670055276348141,2.3355989834021265,-0.3814233140892219,0.3814233140892219
llama8b_base,llama,base,8.0,IRI_Personal_distress,PANAS_Negative_Affect,affect_affect,0.5294570102216241,0.8827806395746616,1.667332044966485,0.3533236293530375,0.3533236293530375
llama8b_base,llama,base,8.0,IRI_Personal_distress,POM_Peace_of_Mind,affect_affect,-0.3883839878343598,-0.7443937244596766,1.9166437025646634,-0.35600973662531676,0.35600973662531676
llama8b_base,llama,base,8.0,IRI_Personal_distress,BigFive_Extraversion,affect_social,-0.0579335353592926,-0.3749379321960041,6.471863487541567,-0.3170043968367115,0.3170043968367115
llama8b_base,llama,base,8.0,IRI_Personal_distress,BigFive_Agreeableness,affect_social,0.2558076569058266,0.0673115676694295,0.2631335139987998,-0.18849608923639707,0.18849608923639707
llama8b_base,llama,base,8.0,IRI_Personal_distress,BigFive_Conscientiousness,affect_cognitive,-0.3401424925970019,-0.4397903235120419,1.2929590776918953,-0.09964783091503998,0.09964783091503998
llama8b_base,llama,base,8.0,IRI_Personal_distress,BigFive_Neuroticism,affect_affect,0.5104295874631224,0.6973982932544492,1.366296763321611,0.18696870579132685,0.18696870579132685
llama8b_base,llama,base,8.0,IRI_Personal_distress,BigFive_Openness,affect_cognitive,-0.2001937411071401,-0.3330473137238603,1.6636250058667885,-0.1328535726167202,0.1328535726167202
llama8b_base,llama,base,8.0,IRI_Personal_distress,SelfConst_Independent_self,affect_social,-0.1852491281846682,-0.6763747863465186,3.6511631281323216,-0.4911256581618504,0.4911256581618504
