iteration,item_r,item_slope,item_intercept,item_rmse,subscale_r,subscale_slope,subscale_intercept,subscale_rmse,scale_r,scale_slope,scale_intercept,scale_rmse,item_within_r,item_within_slope,item_within_intercept,item_between_r,item_between_slope,item_between_intercept,subscale_within_r,subscale_within_slope,subscale_within_intercept,subscale_between_r,subscale_between_slope,subscale_between_intercept
599,0.7684308122421976,0.7992101661412591,0.0024081777606931,0.1260215057062457,0.8978260756443592,0.91417798191708,-0.0003815441233562,0.119079352935969,0.9642407204800416,0.975825258374594,0.0012563168580606,0.061810919171039,0.8860044371138812,0.9526626893522536,-0.0018497588552625,0.7053526253010468,0.7218556506563922,0.0029137570838447,0.8379257562697613,0.7717773195416598,0.0270730001545844,0.9048812241902364,0.9303462735377752,-0.0040339728053699
600,0.7874707472232961,0.8194386751861648,0.0084802730608375,0.1205536811414499,0.9343967027079908,1.0105289176104528,0.0134722735933616,0.0980829275616589,0.9745812910560848,1.0157511576663811,-0.0033701434078356,0.0531464982600118,0.8978571969961189,0.9057911170558296,0.0123340915375311,0.7281452603889743,0.7695050900064452,0.0075509691540302,0.9022394086359964,0.9831526660029238,0.0337224752750957,0.9380416988539496,1.0119861433956538,0.0101532110245369
601,0.753357307348763,0.8320149768995082,-0.002535764917977,0.1311561811107967,0.8815923287884966,0.9798199336764456,-0.0230636560739248,0.1330967675450107,0.9099067455856544,1.1479314589666287,-0.011090000294978,0.112006889614241,0.8795246215292011,0.916766273076904,-0.0029957785308447,0.6856539497950368,0.7815764320631796,-0.0023853403418478,0.9298961097025124,0.9257909171621376,-0.0586028067697421,0.8794723391203568,0.9941559641534378,-0.0163746532411157
602,0.754569746750528,0.7021862929069103,6.051046665952769e-05,0.1311266535556871,0.8777264288216859,0.8137017669084722,0.0046169960767591,0.1321467858327063,0.9578457833849549,0.8512025957914817,-0.002592911437076,0.0725087973340654,0.8659492760996664,0.8614676423083483,-0.0016409112640215,0.6948517101728733,0.6242968904585544,9.270098088257952e-05,0.7559236972505458,0.929601694428931,0.0429457789994079,0.8987634026176687,0.80265044013066,-0.0028293673138712
603,0.7416414225181824,0.7920668531044578,0.0073991533912412,0.133524356563924,0.8782547761083357,0.9420485431739296,-0.0212255900743834,0.1335046843377466,0.8966077513360143,1.0825602072477556,-2.810423487962758e-05,0.1133672454922541,0.8874701028249813,0.8950473943105978,0.0105548700531791,0.6654493904754925,0.7316182867918434,0.0066297798048813,0.8911701033550177,0.978120062339507,-0.0530112591540188,0.877958393030574,0.9424952685662584,-0.0163004256836713
604,0.7219142180671362,0.6896451547036804,0.0168336294820172,0.1398766206414028,0.8703776588590401,0.7771527472371191,0.0481363016766133,0.1440588079924467,0.9050070109194512,0.8405224447008414,0.0034697143946933,0.1031342223534659,0.8546558854218368,0.8792033506072678,0.016247148915012,0.6519960140909044,0.5994469565375409,0.0160174559333873,0.8496642210913585,0.8617271234573378,0.0575256273218488,0.8732565736923689,0.7679893531639661,0.0458534193711878
605,0.7546780777964529,0.8105219074995623,0.009917499895779,0.1312206199206829,0.9027771398827756,0.9768234113450748,0.013392701279242,0.1187541212613508,0.9455921755019012,0.8919077957957497,0.0085819835033523,0.0787660368770182,0.8823468421061833,0.9214186161376416,0.0093326493553776,0.6868499128846256,0.7491061001760673,0.0097316672090899,0.9113208439521993,0.96539094420146,0.0147340251330416,0.9015676967096886,0.9780320280999172,0.0132627366448889
606,0.7722843584518556,0.7835488096935166,0.0014723257375551,0.1251363659047432,0.912093781056823,0.9584113280531992,0.0058547376445493,0.1111726523409077,0.966773857323413,1.1114896087402195,-0.0028024377261462,0.0676542506295152,0.880155943001221,0.8674307953692915,0.0046098866144227,0.7137807329031665,0.7350438077143324,0.0007980233334978,0.8660907969287092,0.9220116860020132,0.0171635474597994,0.9168652951255938,0.96152555694306,0.004204232850372
607,0.742537509182242,0.6612968372838344,0.0145076865720755,0.1338221169715827,0.8679502536939188,0.7760447661974483,0.0096936290878643,0.1375372582243363,0.9202731580913004,0.7573591255175379,0.0064402638387571,0.1025092473038526,0.8843944055244854,0.853209065242054,0.0107722558768325,0.6674326193028608,0.5702593954091919,0.0143315120035772,0.8777912982791164,0.9239801512343506,0.0161338155764384,0.8680591945702734,0.7609397570797269,0.0071555699229454
608,0.762857482331084,0.653960094691941,0.0130045870932149,0.1302560058927148,0.9139009637908484,0.7457201548442303,0.0155546041378265,0.119550695256995,0.966770066781082,0.8327595676511325,0.0041116655696998,0.0684506546675147,0.8807249366426723,0.7646117264257699,0.0194379123980832,0.6991030738475553,0.5940084343156176,0.0113858355282367,0.8341670650842322,0.7191954274902956,0.041583422812871,0.9237737664778158,0.7470414157308795,0.0112281763634563
609,0.7584146288160472,0.6476183617302256,0.0112785833582971,0.1316506262628546,0.8832794267835202,0.7226631344685224,-0.0019569603142562,0.1383137093652139,0.9408357910093575,0.8942372815342102,-0.0066982139120321,0.0811708024866637,0.8832646628070252,0.8001861803075624,0.0100251349470634,0.6921919802939431,0.5731587906330913,0.0108955124503723,0.8037055041727551,0.6919802269192694,0.0016115099021792,0.89184690300769,0.7257931500943129,-0.0022384341359834
610,0.7624534668075195,0.7956167474591684,0.0086705086535574,0.1282462156412939,0.879479731365846,0.9289835588445948,0.008100911911117,0.1314273715508011,0.9721226192315569,0.9380794874874054,-0.0108030976399851,0.056335643355439,0.8805849492066526,0.9237196503980613,0.0044770920710923,0.6987982009556746,0.7285686526671932,0.0090700609950738,0.8469811153944214,0.8942002591478222,0.0106000830157493,0.8827033186229007,0.932856722226603,0.0079944641408974
611,0.771203879097042,0.8870683473754775,0.005121734951368,0.1271688685248867,0.9261768149679006,1.0745061624306538,0.0300350796442516,0.1117851810561085,0.9852012003065568,1.0708669450506951,0.0241487061491345,0.0498313948565631,0.8790326873110125,0.9462211999437112,0.0119275062819775,0.7133658728946689,0.8489297940759521,0.0037592305472306,0.8619027189225275,0.8908386889523245,0.0456643371145206,0.9339900704260288,1.0977102785008417,0.0287081495696944
612,0.7552871433446968,0.7923277123277299,0.003094674893661,0.1299501833307381,0.8918353213220134,0.9131318724482238,-0.0024192867148363,0.1229221969587372,0.9684808669193172,1.0422334640594886,-0.030177912669877,0.0671248127977531,0.8848858980624432,0.9010634836935588,0.0055401054788333,0.6862981077468878,0.7308530811443589,0.0024827552533653,0.7928702600546733,0.8055385955006105,0.0236294330707832,0.90309521097053,0.9241117442132882,-0.00611244638628
613,0.7770725729053014,0.7687594951069374,0.0030295501823415,0.1238650453739469,0.8898779346349173,0.8933218493790965,-0.0082964424591869,0.1250251987402931,0.9487916214840576,0.9593688326131432,-0.0115076330864558,0.0752817140603342,0.9012894711005728,0.8708927815882191,0.0067042513953544,0.7108992322862766,0.7111417163894342,0.0021981827300084,0.8357939317187257,0.6593072731738281,0.0145165780479788,0.8984094582815015,0.925814105123422,-0.0102558409198106
614,0.7503021772502941,0.6817249977302143,0.0059349981584773,0.1327910134510389,0.8937398150294327,0.8067246797694655,0.0045776003028515,0.1244674335403917,0.928116207146298,0.7957654394152258,0.0020965409901173,0.095395762261092,0.8683724643492176,0.8245324603650609,-0.0077955030872796,0.6877572823590642,0.6138450059924703,0.0079759736348543,0.8433832710399694,0.9145676694201752,-0.0542458895479337,0.9051466629057898,0.8044261541737341,0.012943607221775
615,0.7656920340663015,0.8721393988063907,0.0052237342671219,0.1287819746724037,0.9045965899956492,0.9786040215104114,0.0181025147443138,0.1181646739414366,0.9688228260156966,1.1065250899270718,0.0065722625786547,0.0654923479427027,0.8740231427421908,0.9761558881207004,0.008041716609347,0.7065809349076452,0.8130118876668704,0.0045389482333816,0.8860998675166154,0.9830516713497376,0.0414535549793918,0.9068583917174872,0.9763756572196476,0.0140020843761819
616,0.7590358005941952,0.7963952490365013,0.0081980636807429,0.1289755723179859,0.8991072061332319,0.9195704474823504,-0.0152449609386898,0.1200553367415557,0.9556379096236196,0.9445774105111996,0.005459763102273,0.0695547509757156,0.8766405513915736,0.9036144653865074,0.0163951192001021,0.6955598396941062,0.7348755334754153,0.0064342489324241,0.9204635450500912,0.8561085709113361,-0.0320731868021167,0.8980529932565056,0.9303725917440868,-0.0116111578847715
617,0.7639534902088203,0.77348684641127,0.015004900617567,0.1279632502839987,0.8983077106509856,0.9520892758903392,0.0027168450327559,0.1199654178683774,0.9727822793744528,1.0363704827592195,0.0202810671039153,0.0592895011238352,0.8773520495937123,0.8610374769074873,0.0251345855464022,0.70315741226867,0.7215956724139122,0.0127717854778565,0.8287236352060203,0.8338964616235977,-0.020706994150074,0.9079283579569308,0.9716074338901852,0.0081946975281842
618,0.7713226863068987,0.7726129441369846,0.0081236319765434,0.1255883300740244,0.9014571679243558,0.973087614473901,0.0134430022575886,0.1195472488362653,0.950908246915026,0.923980627781122,0.0046308824238646,0.0739952183830614,0.8932494837055038,0.8953491903017594,0.0073593182096089,0.7064248754516909,0.7076708587931708,0.0079372178956396,0.8496338041555183,1.05076266758131,0.0281129097666946,0.908167257768316,0.9642777756119848,0.0102773627866438
619,0.7589484707271535,0.6810463952344922,0.0075584586957733,0.1301679192784877,0.8934844463061535,0.7794049331664339,0.0094337427738526,0.1266291709805195,0.910985746682659,0.8347053683189919,-0.0070237682348989,0.1014134540959223,0.8786312213929968,0.8313923637912686,0.0095933292293003,0.6953464218093457,0.6062689880967611,0.0067409468098232,0.8236558397686489,0.738900352142568,0.0319242794887377,0.9013692198936576,0.7824111854766886,0.0058582944739095
620,0.7464222231409713,0.7666711719746456,0.0111461355518221,0.1324148358021366,0.8885437649605079,0.892711483101533,0.0223613494075727,0.1261529014955165,0.9654811806936584,1.0562716293117806,0.0221834111464861,0.067877702872309,0.8644800134056303,0.8425939420582813,0.0179120299065784,0.6831463854965409,0.7203134360772362,0.0096608656445628,0.9057032171288196,0.7420152035573413,-0.0025254279060969,0.891325803501762,0.919820305048722,0.0285997579872394
621,0.7532430435657951,0.8825197327073087,0.0079527837489796,0.1330210886618031,0.8966680066982992,1.1279877393449504,0.0140605831069064,0.1339777479414466,0.9649840792882624,1.3806101863951468,-0.0255556563439674,0.1027310808375439,0.8785112861732771,0.935853217443629,0.0146869864277381,0.6871887752890831,0.8462457653839197,0.0065979464601352,0.8234227844594274,1.029288628116569,0.0705388420240254,0.907776975527706,1.1382749730287718,0.0044367095192497
622,0.7510901150529178,0.6296335238139414,0.0125513167550554,0.1344374465925659,0.892322231234385,0.7273947897141324,0.0199890973556987,0.132525852751704,0.9634537002979576,0.8137618692795044,0.0195161506987701,0.0762234142960296,0.8845169380164462,0.7926884163251704,0.0139264168970272,0.6807811599534261,0.5505452311042252,0.0116290726873264,0.8451905426507091,0.8214291326674852,0.0045723441002538,0.8992488321982043,0.7194570772621754,0.0216267586506607
623,0.752513105815696,0.7912329470440553,0.0144816406046727,0.1313905620103348,0.8817198968889579,0.9233982209633236,0.0199584584282657,0.1300574515687596,0.9534649327399312,0.9518520716438594,0.0307502203268908,0.0772994662940118,0.871014668962341,0.9048158580578872,0.010793784129988,0.6884069046785599,0.7300320813040703,0.0147376918285937,0.7514089755046843,0.7588475559490707,0.0174728954480509,0.8971217530330472,0.9454806060448664,0.0221095627900829
624,0.7484959395247011,0.770916131926114,0.0076589093793381,0.132032953038811,0.8739481681212435,0.9871672264143508,-0.0114370743724648,0.1365444309211933,0.9600101943429988,1.0479937433498283,-0.0064868100248091,0.0684581358239004,0.8663822817709176,0.8705186348476758,0.0141353413262931,0.684797933580946,0.7134189316696096,0.0062292580309483,0.7440949566926379,0.7927578750853813,0.0326668996182955,0.8899368288503938,1.0095638717181248,-0.0179112920222231
625,0.7252741995130685,0.7540303739250721,0.0056020666079695,0.1392273651050084,0.8063727208830554,0.9368205539698692,-0.0071654283727425,0.1724080438053056,0.9584358865348456,0.9063313128058677,-0.0134409044903828,0.069727628569906,0.864474062866874,0.9166418960214002,-0.0146690639006911,0.6531990715860797,0.6772155292501,0.0087777404997007,0.7124098080976929,1.010704312086074,0.0105402306933412,0.8183019418367556,0.9287655713081406,-0.0108645423185998
626,0.7638356505495293,0.7528238087443375,0.00877116097988,0.1265163130284992,0.9179246169624844,0.8774651298023655,0.0051525436740048,0.1059701459028256,0.9629039856093464,0.8754016265676313,-0.0054441602376906,0.0662668799731762,0.8817359824963187,0.8961046334548974,0.0062065857212526,0.6997446898172209,0.6792266043750078,0.008813067328369,0.9253027541672054,0.9279255309202494,-0.0142544538046743,0.917453792086227,0.8741792480729046,0.0079026870404126
627,0.7707744115133158,0.822755729925464,0.0071300177104232,0.1262850190177382,0.8929624715708053,0.9896665304399828,0.0278659920381865,0.1284224333092674,0.980403541762794,0.928433543343018,0.0122062270479166,0.0489727358717987,0.8774574649179704,0.9043521690831456,0.0176187959302653,0.7131603462757605,0.7732082139436968,0.0049865946890994,0.7164407332772823,0.7475497538744102,0.098276617537063,0.9182172261047138,1.0189210268186333,0.0162102051511928
628,0.7580861322929482,0.7785872288603991,-0.0005183069045482,0.1294108157969495,0.899315783571371,0.8664868010483626,0.001384930423622,0.1183999999851301,0.9474976450705128,1.008116443161816,-0.0023975809682826,0.0763992869557676,0.8739238743282979,0.9095415885454472,0.0044048004432475,0.6953521035909596,0.7079907489029491,-0.0015219184862292,0.8752730941415666,0.7340596226809069,-0.0289777799132801,0.9062894312253956,0.8910019654722025,0.0083735584293749
629,0.7857784640009864,0.7877816650930816,0.0049470209480154,0.1208372163187856,0.92690344495547,0.946740893065689,-0.0031275593769148,0.1005241622378977,0.972120370497108,0.9865075202742992,-0.0082640128658071,0.0553346245186822,0.8853294557512194,0.8799746380703819,0.0097800051555336,0.7311437866332771,0.7354484530117789,0.0038765242038941,0.9248657332243532,0.8681405662629935,0.0385170367541548,0.9289175943026536,0.9540670627287284,-0.0099119819964945
630,0.7304400645130333,0.7064513031369428,0.0090829014099333,0.1375965215158722,0.8900109864664332,0.859169743948228,0.0014542645782985,0.1234774638511654,0.9442630562870432,0.9450356559563348,-0.0198786309663058,0.0802579561201718,0.8595181575745613,0.8515328793210133,0.0144561856405113,0.661630864725516,0.6308979093725644,0.0076704725066774,0.8874641574755455,0.9718816283660638,0.0332505601428367,0.8927066992712813,0.8465550043048632,-0.0048855286325719
631,0.7909003493134246,0.7659352970362594,-0.0049375113101589,0.1198996947459387,0.9207414081852944,0.8822483226757468,-0.0110030856191034,0.106378851444304,0.9775266611544068,0.979298496810879,-0.0154455075380462,0.051420121209536,0.8835016309701413,0.864374687462084,-0.003551785962971,0.7395047557260729,0.712069863279724,-0.0051996025235435,0.879699351627786,0.8752022451067841,-0.0170368300866986,0.9252285119202202,0.8837412207030536,-0.009889623731954
632,0.7729314592575285,0.7627821492888323,0.0020280808722165,0.1250290663479193,0.8844731326717008,0.8865733871184004,-0.0031217500198708,0.1273792144436326,0.9723521310757816,0.8595151019248309,0.0082733338821675,0.0623728597918179,0.8701462467525797,0.8659193946408763,-0.0085037926620819,0.7200132684949095,0.7106428857474887,0.0038012077038424,0.7274898418438662,0.6998085492692735,-0.0242814392680178,0.9058817396823744,0.9166830997905964,0.0029584293906694
633,0.7767084301014209,0.8531260735453876,-0.0038645463567956,0.1248616309184346,0.9175474468919376,1.0221130512304883,-0.0269148232107181,0.1133178460246641,0.9680542943522156,1.020284056142973,-0.0140699241021929,0.0613984486244321,0.8863420149103705,0.9155598700343994,0.0004859924844315,0.7178728961931323,0.8141072619813956,-0.0046319599462386,0.9042632676492732,0.8825437579058444,-0.0280361430437561,0.9201882580936136,1.0421329605215288,-0.0253095273560179
634,0.7701545930719196,0.7836081296075685,0.0001858279812859,0.1258687278265227,0.903350500631596,0.956175160127781,-0.0133276819421611,0.1178486786253805,0.9573107020160004,0.8557855581422839,-0.0126440602467199,0.0736124406465779,0.8892200981227506,0.8931970897910662,-0.0001496768510472,0.7061150609563939,0.7235620058241813,0.0001465092741384,0.8775249641802142,0.9741582646342276,0.0031386160135502,0.906287512009966,0.9529803615131558,-0.0163267881442777
635,0.7675146566363623,0.6941956238488166,0.012659388944447,0.1279888635967802,0.9056513535668927,0.814659948927805,0.0082288946215812,0.1176650011607502,0.940371819816991,0.9344533703417662,0.001945067713342,0.0806124727409249,0.8910874836603773,0.8407496059820322,0.0220585799110159,0.7022086608660549,0.6188977460332835,0.0103899173789556,0.794818654323869,0.7439165838207035,0.0411269989012571,0.919276068893637,0.8207710629612653,0.0030205518249122
636,0.7458855841584001,0.675435472313168,0.0164133658463644,0.1339640744636983,0.8508132762739367,0.7804922363701765,0.0339717172823647,0.1496800370981161,0.8779573147019423,0.7005888472872847,0.0002751338211814,0.1262826687341753,0.8842170911928476,0.8513904619049355,0.0133209710627512,0.6733790758279179,0.5911913200619106,0.0161407571991633,0.9163307916722347,0.8555375738816028,0.0611057929646971,0.8445188095790598,0.7711157975834484,0.0287595426894967
637,0.7607151856355479,0.820042112413151,0.0069158266938254,0.1292859432303215,0.8903559825601317,0.9438274020831692,0.0052561761880359,0.1245664334590281,0.9263750723962652,0.8655959953865323,-0.0212600255891916,0.0943891654657946,0.8753825040015025,1.0097937323610822,0.0028655421974772,0.700431977849561,0.7296953918810203,0.0070641195832327,0.8032126459862977,1.1000246767316213,0.0586585551848078,0.9073203164669038,0.931324841519492,-0.0048155010148849
638,0.7715483604508679,0.761957524872071,0.012190536247391,0.1250471672804236,0.8976345947323625,0.8774264516627985,0.0195278817917879,0.1198610125887174,0.9563617520165408,0.9412118792123592,0.0129344746140099,0.0695680992160623,0.8830956749196225,0.905614608530128,0.0001966384943432,0.7116610628228266,0.6920921440352407,0.0138244523266545,0.8213682114325589,0.9659850688111752,0.0430574973638329,0.9089455971931342,0.8677128196614406,0.014816827431943
639,0.7452182671663823,0.7655342569329816,0.0067733125000851,0.1335694197656613,0.8916713455712262,0.9240185029686424,-0.0006290868882996,0.1235742579480071,0.9664795821107388,1.0773973541511213,0.0096049678528415,0.0658982037100418,0.8632095087880336,0.8497550065617826,0.0167339571409085,0.6822610353765792,0.7147212113445437,0.0047502011429869,0.7679479358706112,0.5915223383542001,0.0157869437730084,0.910880251575748,0.9784468007074442,-0.000494993836867
640,0.766426351641988,0.7722576393678164,0.0041029935021749,0.1260228331506267,0.8764904343640219,0.9340935753848996,-0.0066354088745182,0.1311601246322125,0.9813948475357008,0.8509223608821607,-0.0121528015806094,0.0565816499890892,0.8737128344544806,0.9082753338007676,-0.0002808189361926,0.7081716472858424,0.7031081956346956,0.0046347368313077,0.7424430721078903,1.0313644666666772,0.0323151142440849,0.8971532291181363,0.92493822330453,-0.0140689481667595
641,0.7735524540973332,0.7635678462803247,0.0151546324076874,0.1250274337694333,0.9219525775954016,0.8991243749619535,0.0193655038458395,0.1052467150684502,0.9653455017615904,0.9147507908860478,0.0166683851931085,0.0650304224656202,0.8864093723433247,0.8757090204442126,0.0138338639386914,0.7126794451542543,0.7039020479747913,0.0149303334290215,0.9047350609273472,0.8375175694610862,-0.0003517046323363,0.9248715894838428,0.9097755433003532,0.0235023749784079
642,0.7408824580988335,0.7392859438238119,0.0051847897401338,0.1343229961811404,0.8970196892693804,0.8545858158641996,-0.0247932573822501,0.1248845295737807,0.9715700926939272,1.0127783637508494,-0.0318001196160261,0.0641474597926006,0.8771028600619826,0.9002757313240788,0.0058410215331735,0.6692517704419253,0.6579291325127449,0.0046698173144789,0.8496457503099406,0.828416847514991,-0.0069288820305857,0.9021460544050334,0.856184596601166,-0.0276258560926847
643,0.7724969828806284,0.865117179524709,0.0053642599182479,0.1262377911642628,0.923266503021722,1.0178466237294037,0.0093092459734284,0.1057321374406767,0.9590764686257957,1.122825077166223,0.0019031826363651,0.0756268476788172,0.8808376185852824,0.9666093692888696,3.6227865313784728e-06,0.7135986435849734,0.8099280823728704,0.0061871633169046,0.8623055133205287,1.0645592689804244,0.0022247993614368,0.9304256017271012,1.0137600954416477,0.0100925639290199
644,0.7674604394554134,0.8245968655997736,-0.0048345985827829,0.1267522423819779,0.8918351786868477,0.9676726737166294,-0.0166178734528845,0.1249030169539807,0.9601865624512724,0.8796077205908499,-0.0272078968838471,0.0746477721521691,0.8896898199035641,0.9619865999630898,-0.0114454604291844,0.7014864855105348,0.7528704414500019,-0.0036429248351301,0.8605638162258659,0.9441891210425466,0.0078477586916022,0.8954518938649353,0.9686088283169388,-0.0206660684288096
645,0.7634375649330614,0.7801446340797992,0.0058037054433526,0.1278625929297497,0.9133482557447826,0.9272000477592646,-0.0063916259628141,0.109864038574342,0.9724315307473612,1.1216202239156163,-0.0173076732239715,0.0651256030632215,0.8937990934041486,0.9056007165287884,0.0057216483458492,0.6939891483408651,0.7124215142055188,0.0055684463878133,0.8120574472270224,0.7807429555992299,0.0058186863507539,0.924890292770318,0.9451061604968204,-0.0071270063613081
646,0.7576798841145694,0.8431974883980293,-0.0021543665667959,0.1306786100843668,0.896631333927888,0.9949528723263994,-0.0109219131940222,0.1230850375812665,0.9602891503375884,1.1271870018407733,-0.0113724142084803,0.0751579370973537,0.8786140064648263,0.940220924665782,-0.0047475906203325,0.6928638987818853,0.7883370726837963,-0.0016660357276996,0.7927648955768343,0.7513074287633862,-0.0144481836667865,0.9112758733198998,1.0332912046489926,-0.0077344075470397
647,0.7593722964249627,0.7811099707566108,-0.0013549952732405,0.1297461681912465,0.890871867436109,0.9909161001815078,-0.0299870010993601,0.13034445807205,0.928236825269523,0.820304211438325,-0.0119654360494842,0.0946841112726049,0.8849200205058552,0.8847320569316385,-0.0129424073928046,0.6937250326676261,0.727537762091007,0.0006992659373934,0.8929475612400669,0.8991831341911342,-0.046169013457919,0.8920114452237907,1.0054863089943968,-0.0261639089339404
648,0.7356742228623865,0.7579248497085578,0.0057884106373711,0.135844686642304,0.8684507601544158,0.9408711281004748,0.0108521845798269,0.1377186408406411,0.936019349636784,0.9736984188410877,-0.0070108645797475,0.0839733455644165,0.8588854738012427,0.8671522249631418,0.0114970197561219,0.6698534616779369,0.6964575793546878,0.0045142175524858,0.8232029522078755,0.872274389972936,0.0509296031324543,0.874485776331122,0.946904404298537,0.0042117986145118
649,0.763818106779788,0.7452901903287498,0.0052735159221838,0.1277844082931999,0.89654535665317,0.8691091177619842,0.0217157573960781,0.1215574311966568,0.9483879789007305,0.8085673958957986,0.0191871536160002,0.0861108363020365,0.8841738712217494,0.8826092601092602,-0.0025592106135383,0.6993571942485494,0.6762566576492532,0.0063659676372619,0.8381469263749926,0.9093558615593772,0.0391776888733569,0.9038077485162288,0.8637292138780075,0.0183598236548079
650,0.7624170039197493,0.6836716896763286,0.0047219283663377,0.1297160767439709,0.868470557550568,0.7583863794046573,0.0181791974454148,0.1410353964236972,0.9296357599307582,0.7903822046682762,-0.0135976931210952,0.0964306612685604,0.8902566863676327,0.8545097411155024,-0.0023953726470027,0.6955118676124917,0.6031597700400653,0.0054852995304761,0.8564811851080393,0.886571746387962,0.0458926588681635,0.8724562085331667,0.7452395177578368,0.0124281605156937
651,0.7693924738155754,0.7571711128033836,0.0023692653977648,0.1258472018232455,0.8801374105662172,0.9232411908128632,-0.0291163880973961,0.1343883978070065,0.949964641291651,0.9657180768058872,-0.0154679347285138,0.0753820140461189,0.8893478134005216,0.89231226514194,-0.0016157707032434,0.7051965447694992,0.6879315102267481,0.0028748089266005,0.750354543895752,0.7005793978253362,0.0090069239041203,0.8959847884500813,0.9512696939045552,-0.0341278615998536
652,0.7692289371539484,0.7804191280252072,-0.0036149449098897,0.1265769629117864,0.9052572944045254,0.922857384486076,0.0124886003683142,0.1153721122278301,0.9736403480333125,0.9346630545918144,-0.010556893665298,0.0551558143317671,0.8769791727917337,0.8672846882949989,0.0008320911635366,0.7107868307185286,0.7301408984872193,-0.0044312490221605,0.821308181673771,0.8318530781066572,0.0402716196346153,0.9150847378696668,0.931867876049988,0.0082381203833498
653,0.7827982998613268,0.8079366900585327,0.0041999761593939,0.1219235357042631,0.918796732297318,0.950688114273356,0.0009940255468271,0.1062638734478714,0.97602388259519,1.0399042555677085,-0.01341443934726,0.0544073252272623,0.8782564416297168,0.9059570781130472,0.0197682814413651,0.730993668284087,0.7507776624558091,0.0011183493076881,0.8568387737486324,0.884917730637633,0.0658352997481081,0.9303760400530692,0.9573467189909316,-0.0101963543925888
654,0.757449838393444,0.7818717276193838,0.0053018567454342,0.1297772699497522,0.8764389589564481,0.8935210249900718,0.0152765398719039,0.1330828429125973,0.9611484563493548,1.1270758297017216,0.0092843397749656,0.0747685697719019,0.8702900413820073,0.8857194828371264,0.0054822491354515,0.69667767792293,0.7249283428323304,0.005057886550846,0.7701071427813276,0.7889661371147816,-0.0021565589055579,0.8895558896046184,0.90938670858276,0.019555290904169
655,0.7463510648457059,0.6860528666926896,0.0146010214971803,0.1338183220280655,0.8555771144051874,0.7356229071020898,0.019951543097609,0.1485420702868067,0.963250641109358,0.9569074555151972,-0.0103766841947135,0.0636402881998312,0.8676823928853229,0.8565743462398051,0.0176626561899547,0.6821746379669101,0.6032519001202943,0.0132990276586241,0.8098566318477306,0.8426343522840622,0.0443653971706644,0.8633529073629395,0.7244051365565369,0.0148968054130639
656,0.7597196724038168,0.78562507406747,0.0088105942284651,0.1288771027827284,0.9067953679676766,0.9340793850980568,0.0038024645684529,0.1135990749291626,0.9636925067725975,1.0403584053664108,0.0070484824025127,0.0652756713551412,0.8783893767992564,0.9089209855386078,0.0110714540861305,0.695577566377613,0.7187548356722849,0.0080780011077004,0.884999663378583,0.9093415076174924,0.0113861109729376,0.9088695274821368,0.936234547518669,0.0027101521937686
657,0.7365672437776835,0.7906983712304233,0.0139110548114949,0.1367033953175529,0.8783115836407878,1.0015257261466133,0.0173157775046072,0.1359769156470729,0.9583048907027486,0.952884627638669,0.0223461112551995,0.0709952109966344,0.8639584099784557,0.974411199058431,0.0053761239569184,0.6696074030422262,0.7029005080840974,0.0146954481225642,0.8680866506293561,1.2832060536982746,0.0640867039369827,0.8862729676654726,0.97914377292372,0.0078844075187477
658,0.7603800051619299,0.826996997939703,0.0146490889935865,0.1292414294714558,0.931999621392514,1.0577933378929858,0.0188105968321486,0.103208987150262,0.9583811243605016,1.082380367404465,0.0137194396058579,0.0727394898899584,0.894165813072726,0.9714251466982834,0.0076105828784222,0.6894095035092066,0.7523779470178914,0.0153249390248793,0.917393602441675,0.9896683260787908,0.0236647703123922,0.9335185893467792,1.0656778027902556,0.0185315069690337
659,0.7561382295915232,0.8229876426507241,0.0132404681960687,0.1299580037772136,0.9007414292518638,0.9812388844255192,-0.0021630820013835,0.1184389281653172,0.9724757278489063,1.0463686647626416,0.0031340203483573,0.0569413688201478,0.8727773892164972,0.917559215453591,0.0048908001413655,0.6934429817237218,0.7720069033143753,0.0144607920467468,0.8345798419466433,0.8153530612416888,-0.0154595111656635,0.9100594471596478,1.0073789382978566,0.002102415424106
660,0.760581403445113,0.751688699971889,0.0144850342012264,0.1283766426079083,0.8977410089830026,0.8794842415296171,0.0289560820143929,0.1218382369782869,0.9554772387813518,0.8839477037363819,-0.0026641759552004,0.0710174492446203,0.886954458453575,0.8754436423010551,0.0241122433129129,0.693216524242988,0.6833467107022484,0.0122455125814463,0.8841136262386521,0.8334039275296599,0.0588559260299385,0.8998024115451857,0.882952185122076,0.0240220130767113
661,0.778143635130172,0.7970529760409064,0.0063395066297299,0.1233318832111444,0.9331258261303398,0.9597906473924752,-0.0139938828871732,0.0973157254283685,0.96325447102985,0.9070443521461272,-0.0003370359254705,0.0642935833322093,0.8903069702494282,0.9429060058317632,0.0033084707197833,0.7176286117578801,0.7229772263515557,0.006511796419564,0.8808479467808161,1.0682711214849112,0.004455814962304,0.9411071922456324,0.9481293925011108,-0.0181030860512363
