category,statistic,value,model_dir,level,ci_lo,ci_hi,source,raw_slope,corrected_r,model,mantel_p,rmse,n_pairs,r,p,n,best_layer,variant,readout,slope,bootstrap_ci_lo,bootstrap_ci_hi,loo_min,loo_max,pair_scope,relationship,n_models
behavior_matrix,matrix_alignment_point,0.554827553773212,qwen3b_instruct_v3,subscale,,,outputs/behavior/qwen3b_instruct_v3/comparison_metrics.csv,,,qwen3b_instruct,0.0001999600079984,0.2702471423797633,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9913302522212946,qwen3b_instruct_v3,subscale_within,,,outputs/behavior/qwen3b_instruct_v3/comparison_metrics.csv,,,qwen3b_instruct,,0.0285353054885586,18.0,0.9920579250896698,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.5818302692854836,qwen3b_instruct_v3,subscale_between,,,outputs/behavior/qwen3b_instruct_v3/comparison_metrics.csv,,,qwen3b_instruct,,0.2928789720235371,102.0,0.5222373225015863,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.4411900753226838,qwen3b_instruct_v3,scale,,,outputs/behavior/qwen3b_instruct_v3/comparison_metrics.csv,,,qwen3b_instruct,0.028994201159768,0.2788735706538146,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.6163789211957192,llama3b_base_v2,item,,,outputs/behavior/llama3b_base_v2/comparison_metrics.csv,,,llama3b_base,0.0001999600079984,0.1692854748522349,6133.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9928371547494692,llama3b_base_v2,item_within,,,outputs/behavior/llama3b_base_v2/comparison_metrics.csv,,,llama3b_base,,0.0162219276679143,1110.0,0.997921737270802,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.5136223684042175,llama3b_base_v2,item_between,,,outputs/behavior/llama3b_base_v2/comparison_metrics.csv,,,llama3b_base,,0.1869017652693416,5023.0,0.4345389628906743,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.598056422112205,llama3b_base_v2,subscale,,,outputs/behavior/llama3b_base_v2/comparison_metrics.csv,,,llama3b_base,0.0001999600079984,0.2468880255917328,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9880113028407896,llama3b_base_v2,subscale_within,,,outputs/behavior/llama3b_base_v2/comparison_metrics.csv,,,llama3b_base,,0.0067313391023327,18.0,0.9995579944905376,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.6260714137737422,llama3b_base_v2,subscale_between,,,outputs/behavior/llama3b_base_v2/comparison_metrics.csv,,,llama3b_base,,0.2677727318667335,102.0,0.5621733387215798,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.8001368981927248,llama3b_base_v2,scale,,,outputs/behavior/llama3b_base_v2/comparison_metrics.csv,,,llama3b_base,0.0005998800239952,0.1975407438837959,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.5815982030343335,llama3b_instruct_v3,item,,,outputs/behavior/llama3b_instruct_v3/comparison_metrics.csv,,,llama3b_instruct,0.0001999600079984,0.1887000466427633,6401.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9149820030265918,llama3b_instruct_v3,item_within,,,outputs/behavior/llama3b_instruct_v3/comparison_metrics.csv,,,llama3b_instruct,,0.0584619985476052,1110.0,0.9731613489921516,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.6403513983609722,llama3b_instruct_v3,item_between,,,outputs/behavior/llama3b_instruct_v3/comparison_metrics.csv,,,llama3b_instruct,,0.2058174773085768,5291.0,0.4515442477384649,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.6420033448393223,llama3b_instruct_v3,subscale,,,outputs/behavior/llama3b_instruct_v3/comparison_metrics.csv,,,llama3b_instruct,0.0001999600079984,0.2610133327395923,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.97089662955176,llama3b_instruct_v3,subscale_within,,,outputs/behavior/llama3b_instruct_v3/comparison_metrics.csv,,,llama3b_instruct,,0.022223811901163,18.0,0.99510535218931,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.7416974685684785,llama3b_instruct_v3,subscale_between,,,outputs/behavior/llama3b_instruct_v3/comparison_metrics.csv,,,llama3b_instruct,,0.2829547359260143,102.0,0.6234882685697033,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.8457728996545315,llama3b_instruct_v3,scale,,,outputs/behavior/llama3b_instruct_v3/comparison_metrics.csv,,,llama3b_instruct,0.003999200159968,0.2030364335659507,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.6990752722676483,qwen7b_base_v2,item,,,outputs/behavior/qwen7b_base_v2/comparison_metrics.csv,,,qwen7b_base,0.0001999600079984,0.1851643155757494,6000.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.99417392688412,qwen7b_base_v2,item_within,,,outputs/behavior/qwen7b_base_v2/comparison_metrics.csv,,,qwen7b_base,,0.0128838383704422,1110.0,0.99869221639619,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.0177568778418329,qwen7b_base_v2,item_between,,,outputs/behavior/qwen7b_base_v2/comparison_metrics.csv,,,qwen7b_base,,0.2050141847666848,4890.0,0.6188489937971533,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7106876534394735,qwen7b_base_v2,subscale,,,outputs/behavior/qwen7b_base_v2/comparison_metrics.csv,,,qwen7b_base,0.0001999600079984,0.2854373275968702,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.990952337169392,qwen7b_base_v2,subscale_within,,,outputs/behavior/qwen7b_base_v2/comparison_metrics.csv,,,qwen7b_base,,0.0104154528540397,18.0,0.998919343717323,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.04254490475534,qwen7b_base_v2,subscale_between,,,outputs/behavior/qwen7b_base_v2/comparison_metrics.csv,,,qwen7b_base,,0.3095693322265624,102.0,0.70321850361542,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.8382449206330734,qwen7b_base_v2,scale,,,outputs/behavior/qwen7b_base_v2/comparison_metrics.csv,,,qwen7b_base,0.0031993601279744,0.2778706071002082,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7017343422557176,qwen7b_instruct_v3,item,,,outputs/behavior/qwen7b_instruct_v3/comparison_metrics.csv,,,qwen7b_instruct,0.0001999600079984,0.2044755974761865,6397.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9987733196161892,qwen7b_instruct_v3,item_within,,,outputs/behavior/qwen7b_instruct_v3/comparison_metrics.csv,,,qwen7b_instruct,,0.0143697041957733,1110.0,0.9983682134544494,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.2124086587153229,qwen7b_instruct_v3,item_between,,,outputs/behavior/qwen7b_instruct_v3/comparison_metrics.csv,,,qwen7b_instruct,,0.2248220172546947,5287.0,0.6490347713310848,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7766751721888374,qwen7b_instruct_v3,subscale,,,outputs/behavior/qwen7b_instruct_v3/comparison_metrics.csv,,,qwen7b_instruct,0.0001999600079984,0.2999736260775469,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.0227135811986194,qwen7b_instruct_v3,subscale_within,,,outputs/behavior/qwen7b_instruct_v3/comparison_metrics.csv,,,qwen7b_instruct,,0.0149653824499922,18.0,0.9979581203342008,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.3342429215972544,qwen7b_instruct_v3,subscale_between,,,outputs/behavior/qwen7b_instruct_v3/comparison_metrics.csv,,,qwen7b_instruct,,0.3253063387771969,102.0,0.7762192826732115,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.8647430930882094,qwen7b_instruct_v3,scale,,,outputs/behavior/qwen7b_instruct_v3/comparison_metrics.csv,,,qwen7b_instruct,0.0017996400719856,0.2734444781853576,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.6365550163954237,llama8b_base_v2,item,,,outputs/behavior/llama8b_base_v2/comparison_metrics.csv,,,llama8b_base,0.0001999600079984,0.2052050489953576,6434.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9984229823752026,llama8b_base_v2,item_within,,,outputs/behavior/llama8b_base_v2/comparison_metrics.csv,,,llama8b_base,,0.006324890648251,1110.0,0.999684023559524,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.8566762235156633,llama8b_base_v2,item_between,,,outputs/behavior/llama8b_base_v2/comparison_metrics.csv,,,llama8b_base,,0.2255661642004922,5324.0,0.5424383679776843,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7144084019378882,llama8b_base_v2,subscale,,,outputs/behavior/llama8b_base_v2/comparison_metrics.csv,,,llama8b_base,0.0001999600079984,0.2788363200080257,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.000825508542196,llama8b_base_v2,subscale_within,,,outputs/behavior/llama8b_base_v2/comparison_metrics.csv,,,llama8b_base,,0.0008974249010556,18.0,0.9999910268394814,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9472657224623516,llama8b_base_v2,subscale_between,,,outputs/behavior/llama8b_base_v2/comparison_metrics.csv,,,llama8b_base,,0.3024402178163872,102.0,0.7111630715140688,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.8806376222366039,llama8b_base_v2,scale,,,outputs/behavior/llama8b_base_v2/comparison_metrics.csv,,,llama8b_base,0.0015996800639872,0.267766482218741,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.6921224479741702,llama8b_instruct_v3,item,,,outputs/behavior/llama8b_instruct_v3/comparison_metrics.csv,,,llama8b_instruct,0.0001999600079984,0.2001190842654238,6369.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,0.9985369154535174,llama8b_instruct_v3,item_within,,,outputs/behavior/llama8b_instruct_v3/comparison_metrics.csv,,,llama8b_instruct,,0.0058002247309302,1110.0,0.9997343492249342,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.1519147659568454,llama8b_instruct_v3,item_between,,,outputs/behavior/llama8b_instruct_v3/comparison_metrics.csv,,,llama8b_instruct,,0.2202118835240196,5259.0,0.6257449392787339,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7783625538249939,llama8b_instruct_v3,subscale,,,outputs/behavior/llama8b_instruct_v3/comparison_metrics.csv,,,llama8b_instruct,0.0001999600079984,0.2634215146082366,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.0019180288830976,llama8b_instruct_v3,subscale_within,,,outputs/behavior/llama8b_instruct_v3/comparison_metrics.csv,,,llama8b_instruct,,0.0022202902337093,18.0,0.9999501765165424,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.259968864779424,llama8b_instruct_v3,subscale_between,,,outputs/behavior/llama8b_instruct_v3/comparison_metrics.csv,,,llama8b_instruct,,0.2857192264427545,102.0,0.7705211001908556,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.908335700678381,llama8b_instruct_v3,scale,,,outputs/behavior/llama8b_instruct_v3/comparison_metrics.csv,,,llama8b_instruct,0.0007998400319936,0.2453451920672993,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7017062868480614,qwen14b_base_v2,item,,,outputs/behavior/qwen14b_base_v2/comparison_metrics.csv,,,qwen14b_base,0.0001999600079984,0.1967018688947786,6214.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.0019062754111716,qwen14b_base_v2,item_within,,,outputs/behavior/qwen14b_base_v2/comparison_metrics.csv,,,qwen14b_base,,0.0082567795802279,1110.0,0.9994684351089588,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.098263667258993,qwen14b_base_v2,item_between,,,outputs/behavior/qwen14b_base_v2/comparison_metrics.csv,,,qwen14b_base,,0.2170053402676481,5104.0,0.637900791495241,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7316858993605728,qwen14b_base_v2,subscale,,,outputs/behavior/qwen14b_base_v2/comparison_metrics.csv,,,qwen14b_base,0.0001999600079984,0.3134936736224894,120.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.0054456843614137,qwen14b_base_v2,subscale_within,,,outputs/behavior/qwen14b_base_v2/comparison_metrics.csv,,,qwen14b_base,,0.0059620408260355,18.0,0.9996169835272204,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.1616252653360193,qwen14b_base_v2,subscale_between,,,outputs/behavior/qwen14b_base_v2/comparison_metrics.csv,,,qwen14b_base,,0.3400224067213672,102.0,0.7334197432834492,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.8475798330680169,qwen14b_base_v2,scale,,,outputs/behavior/qwen14b_base_v2/comparison_metrics.csv,,,qwen14b_base,0.0025994801039792,0.2815720974977242,21.0,,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7078171782310907,qwen14b_instruct_v3,item,,,outputs/behavior/qwen14b_instruct_v3/comparison_metrics.csv,,,qwen14b_instruct,0.0001999600079984,0.2071497787111019,6003.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.0088287676744203,qwen14b_instruct_v3,item_within,,,outputs/behavior/qwen14b_instruct_v3/comparison_metrics.csv,,,qwen14b_instruct,,0.0159451155079558,1110.0,0.9980734519106732,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.2263202744437798,qwen14b_instruct_v3,item_between,,,outputs/behavior/qwen14b_instruct_v3/comparison_metrics.csv,,,qwen14b_instruct,,0.2293205668317229,4893.0,0.6544276466938466,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.7935920171318102,qwen14b_instruct_v3,subscale,,,outputs/behavior/qwen14b_instruct_v3/comparison_metrics.csv,,,qwen14b_instruct,0.0001999600079984,0.3012947813908271,116.0,,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.0003284727501467,qwen14b_instruct_v3,subscale_within,,,outputs/behavior/qwen14b_instruct_v3/comparison_metrics.csv,,,qwen14b_instruct,,0.0016949590033493,18.0,0.9999690487476476,,,,,,,,,,,,,
behavior_matrix,matrix_slope_point,1.3849316659206778,qwen14b_instruct_v3,subscale_between,,,outputs/behavior/qwen14b_instruct_v3/comparison_metrics.csv,,,qwen14b_instruct,,0.3277981512766746,98.0,0.7960533480165144,,,,,,,,,,,,,
behavior_matrix,matrix_alignment_point,0.8430227205395835,qwen14b_instruct_v3,scale,,,outputs/behavior/qwen14b_instruct_v3/comparison_metrics.csv,,,qwen14b_instruct,0.0017996400719856,0.2581162679867745,21.0,,,,,,,,,,,,,,
behavior_alignment_amplification,alignment_r_vs_slope_across_models,0.9756212579051768,,item_between,,,outputs/behavior/*/comparison_metrics.csv,,,,,,,,2.8758279114392798e-09,14.0,,,,,,,,,,,
behavior_alignment_amplification,alignment_r_vs_slope_across_models,0.9535027212834579,,subscale_between,,,outputs/behavior/*/comparison_metrics.csv,,,,,,,,1.3194288834950194e-07,14.0,,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.0356635841961657,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen05b_base,,,,,,,10.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,-0.1585985604869934,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen05b_base,,,,,,,10.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.1058914022240787,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen05b_base,,,,,,,10.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.1002220410789455,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen05b_instruct,,,,,,,6.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,0.4438144336538965,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen05b_instruct,,,,,,,6.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.1354898805823177,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen05b_instruct,,,,,,,6.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.0663686292637612,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama1b_base,,,,,,,12.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,0.4759085595253439,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama1b_base,,,,,,,12.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.2172664004564285,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama1b_base,,,,,,,12.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,-0.0057370184994762,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama1b_instruct,,,,,,,6.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,0.1137745027992985,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama1b_instruct,,,,,,,6.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.1762121245078742,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama1b_instruct,,,,,,,6.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.0517148262610377,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen3b_base,,,,,,,18.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,0.2828437544552779,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen3b_base,,,,,,,18.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.0627855528518557,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen3b_base,,,,,,,18.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.0321514472828273,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen3b_instruct,,,,,,,22.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,0.055055334681128,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen3b_instruct,,,,,,,22.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.0639463178021833,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen3b_instruct,,,,,,,22.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,-0.150850037003579,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama3b_base,,,,,,,20.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,-0.6457797540712942,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama3b_base,,,,,,,20.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.257704306449741,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama3b_base,,,,,,,20.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,-0.0525024820393697,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama3b_instruct,,,,,,,14.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,-0.0874716499317661,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama3b_instruct,,,,,,,14.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.21237677693367,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama3b_instruct,,,,,,,14.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.0074969335304551,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen7b_base,,,,,,,14.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,0.1996985107396118,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen7b_base,,,,,,,14.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.1167322473879903,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen7b_base,,,,,,,14.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.4200886908030926,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen7b_instruct,,,,,,,20.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,1.2215396360218975,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen7b_instruct,,,,,,,20.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.2551777927111834,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen7b_instruct,,,,,,,20.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,-0.0606525733479076,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama8b_base,,,,,,,12.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,-0.4297217291057332,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama8b_base,,,,,,,12.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.1212935537286102,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama8b_base,,,,,,,12.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.3683505638887989,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama8b_instruct,,,,,,,18.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,1.0283379176257228,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama8b_instruct,,,,,,,18.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.1991106670722365,,,,,outputs/mechanistic/scaling_results_full.csv,,,llama8b_instruct,,,,,,,18.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.1341631560578215,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen14b_base,,,,,,,24.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,0.5913338222460486,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen14b_base,,,,,,,24.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.2337658031284809,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen14b_base,,,,,,,24.0,,,,,,,,,,
mechanistic_geometry,geom_mantel_r,0.6598967881659276,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen14b_instruct,,,,,,,36.0,,,,,,,,,,
mechanistic_geometry,geom_slope_corrected,1.5826005638693283,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen14b_instruct,,,,,,,36.0,,,,,,,,,,
mechanistic_geometry,mean_reliability,0.580378342680633,,,,,outputs/mechanistic/scaling_results_full.csv,,,qwen14b_instruct,,,,,,,36.0,,,,,,,,,,
representation_behavior,repr_corrected_slope_vs_behavior_slope,0.6399991327109904,,,,,outputs/mechanistic/structure_vs_behavior.csv,,,,,,,,0.013694223801882824,14.0,,,,,,,,,,,
representation_behavior,repr_mantel_r_vs_behavior_slope,0.6776171222727088,,,,,outputs/mechanistic/structure_vs_behavior.csv,,,,,,,,0.007748852909770423,14.0,,,,,,,,,,,
representation_behavior,repr_corrected_slope_vs_behavior_slope_partial_log_size,0.6959539108075573,,,,,outputs/mechanistic/structure_vs_behavior.csv,,,,,,,,0.005702258637400888,14.0,,,,,,,,,,,
representation_behavior,repr_mantel_r_vs_behavior_slope_partial_log_size,0.6907461771500962,,,,,outputs/mechanistic/structure_vs_behavior.csv,,,,,,,,0.006234551725622247,14.0,,,,,,,,,,,
prompt_variant_behavior,behavior_matrix_slope_point,1.2263202744437798,,item_between,,,outputs/prompt_variants/summary_focus.csv,,,qwen14b_instruct,,,,,,,,baseline_raw,argmax,,,,,,,,
prompt_variant_behavior,behavior_matrix_alignment_point,0.7935920171318102,,subscale,,,outputs/prompt_variants/summary_focus.csv,,,qwen14b_instruct,,,,,,,,baseline_raw,argmax,,,,,,,,
prompt_variant_behavior,behavior_matrix_slope_point,1.3849316659206778,,subscale_between,,,outputs/prompt_variants/summary_focus.csv,,,qwen14b_instruct,,,,,,,,baseline_raw,argmax,,,,,,,,
prompt_variant_behavior,behavior_matrix_alignment_point,0.8430227205395835,,scale,,,outputs/prompt_variants/summary_focus.csv,,,qwen14b_instruct,,,,,,,,baseline_raw,argmax,,,,,,,,
prompt_variant_geometry,geometry_alignment_point,0.672088141214557,,scale,,,outputs/prompt_variants/geometry_summary_focus.csv,,,qwen14b_instruct,,,,,,,32.0,baseline_raw,,0.9035349855651694,,,,,,,
prompt_variant_geometry,geometry_alignment_point,0.6598967881659276,,subscale,,,outputs/prompt_variants/geometry_summary_focus.csv,,,qwen14b_instruct,,,,,,,36.0,baseline_raw,,0.7653350468172546,,,,,,,
behavior_matrix_uncertainty,slope,0.1176491526862928,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_base,,,112.0,,,,,,,,-0.0580366771332511,0.2974994517652029,0.0352693924670095,0.1822245059634226,all,,
behavior_matrix_uncertainty,alignment_r,0.142144337033621,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_base,,,112.0,,,,,,,,-0.0703775588300521,0.3387499988916625,0.0440198647224469,0.2119470137395933,all,,
behavior_matrix_uncertainty,slope,0.0558818031017729,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_base,,,94.0,,,,,,,,-0.1354867758342538,0.2467172067614006,-0.0643930664417669,0.1098561101423952,between,,
behavior_matrix_uncertainty,alignment_r,0.0707039990377789,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_base,,,94.0,,,,,,,,-0.1734137094979352,0.298531078791018,-0.087027370475129,0.1338782952802558,between,,
behavior_matrix_uncertainty,slope,0.4516595976170569,,scale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_base,,,21.0,,,,,,,,-0.2756305326413187,0.9495331107953574,-0.0413762726455576,0.8292049877479948,all,,
behavior_matrix_uncertainty,alignment_r,0.4666497521492189,,scale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_base,,,21.0,,,,,,,,-0.3266587671468811,0.820577103057832,-0.0409648420307993,0.6422867640194329,all,,
behavior_matrix_uncertainty,slope,0.2982292102328173,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_instruct,,,120.0,,,,,,,,0.1185818532422858,0.4667627838431482,0.1902360560066854,0.4346614000071745,all,,
behavior_matrix_uncertainty,alignment_r,0.306889434190254,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_instruct,,,120.0,,,,,,,,0.1137456768655175,0.4692311157993962,0.1988924586510954,0.4275171491708158,all,,
behavior_matrix_uncertainty,slope,0.2803047277795137,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_instruct,,,102.0,,,,,,,,0.0780052051952978,0.4631474009757523,0.1485999996899643,0.3986942477808275,between,,
behavior_matrix_uncertainty,alignment_r,0.2892014906164253,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_instruct,,,102.0,,,,,,,,0.0813386701843954,0.4642928894758243,0.1579235132925885,0.3940508386413242,between,,
behavior_matrix_uncertainty,slope,0.7782115058191117,,scale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_instruct,,,21.0,,,,,,,,0.4619696792051759,1.1378839521881376,0.459705031263345,1.0090217028708215,all,,
behavior_matrix_uncertainty,alignment_r,0.738401570101588,,scale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,qwen05b_instruct,,,21.0,,,,,,,,0.3932353275093762,0.8913498020815608,0.5085755167537421,0.8543166174834482,all,,
behavior_matrix_uncertainty,slope,0.3295533805960126,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,llama1b_base,,,111.0,,,,,,,,0.1705018598390146,0.491963303332768,0.2886354014693111,0.3657050862397092,all,,
behavior_matrix_uncertainty,alignment_r,0.3784252477650374,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,llama1b_base,,,111.0,,,,,,,,0.2053305758492015,0.5287786939805181,0.3269580433517125,0.4218585255673217,all,,
behavior_matrix_uncertainty,slope,0.3003475248651662,,subscale,,,outputs/statistics/behavior_matrix_uncertainty.csv,,,llama1b_base,,,93.0,,,,,,,,0.1317970028513632,0.4706471396612942,0.2382460695607072,0.3589881100214508,between,,
